,date,county,cases,deaths,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
1859,2020-07-12,2020-07-12,9462,958,9462.0,9462.0,9462.0,9462.0,9462.0,9462.0
1860,2020-07-12,2020-07-12,8811,679,8811.0,8811.0,8811.0,8811.0,8811.0,8811.0
1861,2020-07-12,2020-07-12,20301,1020,20301.0,20301.0,20301.0,20301.0,20301.0,20301.0
1863,2020-07-12,2020-07-12,12648,958,12648.0,12648.0,12648.0,12648.0,12648.0,12648.0
1864,2020-07-13,2020-07-13,1582,151,1582.0,1582.0,1582.0,1582.0,1582.0,1582.0
1865,2020-07-13,2020-07-13,615,45,615.0,615.0,615.0,615.0,615.0,615.0
1866,2020-07-13,2020-07-13,8491,601,8491.0,8491.0,8491.0,8491.0,8491.0,8491.0
1867,2020-07-13,2020-07-13,58,0,58.0,58.0,58.0,58.0,58.0,58.0
1868,2020-07-13,2020-07-13,16485,1136,16485.0,16485.0,16485.0,16485.0,16485.0,16485.0
1869,2020-07-13,2020-07-13,384,57,384.0,384.0,384.0,384.0,384.0,384.0
1870,2020-07-13,2020-07-13,7019,678,7019.0,7019.0,7019.0,7019.0,7019.0,7019.0
1871,2020-07-13,2020-07-13,1008,117,1008.0,1008.0,1008.0,1008.0,1008.0,1008.0
1872,2020-07-13,2020-07-13,24536,1921,24536.0,24536.0,24536.0,24536.0,24536.0,24536.0
1873,2020-07-13,2020-07-13,22,1,22.0,22.0,22.0,22.0,22.0,22.0
1874,2020-07-13,2020-07-13,9485,958,9485.0,9485.0,9485.0,9485.0,9485.0,9485.0
1875,2020-07-13,2020-07-13,8822,679,8822.0,8822.0,8822.0,8822.0,8822.0,8822.0
1876,2020-07-13,2020-07-13,20342,1020,20342.0,20342.0,20342.0,20342.0,20342.0,20342.0
1878,2020-07-13,2020-07-13,12679,959,12679.0,12679.0,12679.0,12679.0,12679.0,12679.0
1879,2020-07-14,2020-07-14,1586,152,1586.0,1586.0,1586.0,1586.0,1586.0,1586.0
1880,2020-07-14,2020-07-14,615,45,615.0,615.0,615.0,615.0,615.0,615.0
1881,2020-07-14,2020-07-14,8527,601,8527.0,8527.0,8527.0,8527.0,8527.0,8527.0
1882,2020-07-14,2020-07-14,57,0,57.0,57.0,57.0,57.0,57.0,57.0
1883,2020-07-14,2020-07-14,16530,1136,16530.0,16530.0,16530.0,16530.0,16530.0,16530.0
1884,2020-07-14,2020-07-14,384,57,384.0,384.0,384.0,384.0,384.0,384.0
1885,2020-07-14,2020-07-14,7039,679,7039.0,7039.0,7039.0,7039.0,7039.0,7039.0
1886,2020-07-14,2020-07-14,1012,117,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0
1887,2020-07-14,2020-07-14,24600,1923,24600.0,24600.0,24600.0,24600.0,24600.0,24600.0
1888,2020-07-14,2020-07-14,23,1,23.0,23.0,23.0,23.0,23.0,23.0
1889,2020-07-14,2020-07-14,9530,959,9530.0,9530.0,9530.0,9530.0,9530.0,9530.0
1890,2020-07-14,2020-07-14,8830,680,8830.0,8830.0,8830.0,8830.0,8830.0,8830.0
1891,2020-07-14,2020-07-14,20386,1022,20386.0,20386.0,20386.0,20386.0,20386.0,20386.0
1893,2020-07-14,2020-07-14,12710,961,12710.0,12710.0,12710.0,12710.0,12710.0,12710.0
1894,2020-07-15,2020-07-15,1593,152,1593.0,1593.0,1593.0,1593.0,1593.0,1593.0
1895,2020-07-15,2020-07-15,615,45,615.0,615.0,615.0,615.0,615.0,615.0
1896,2020-07-15,2020-07-15,8558,603,8558.0,8558.0,8558.0,8558.0,8558.0,8558.0
1897,2020-07-15,2020-07-15,57,0,57.0,57.0,57.0,57.0,57.0,57.0
1898,2020-07-15,2020-07-15,16564,1136,16564.0,16564.0,16564.0,16564.0,16564.0,16564.0
1899,2020-07-15,2020-07-15,385,58,385.0,385.0,385.0,385.0,385.0,385.0
1900,2020-07-15,2020-07-15,7056,681,7056.0,7056.0,7056.0,7056.0,7056.0,7056.0
1901,2020-07-15,2020-07-15,1012,118,1012.0,1012.0,1012.0,1012.0,1012.0,1012.0
1902,2020-07-15,2020-07-15,24652,1928,24652.0,24652.0,24652.0,24652.0,24652.0,24652.0
1903,2020-07-15,2020-07-15,25,1,25.0,25.0,25.0,25.0,25.0,25.0
1904,2020-07-15,2020-07-15,9560,962,9560.0,9560.0,9560.0,9560.0,9560.0,9560.0
1905,2020-07-15,2020-07-15,8832,686,8832.0,8832.0,8832.0,8832.0,8832.0,8832.0
1906,2020-07-15,2020-07-15,20411,1024,20411.0,20411.0,20411.0,20411.0,20411.0,20411.0
1908,2020-07-15,2020-07-15,12724,967,12724.0,12724.0,12724.0,12724.0,12724.0,12724.0
1909,2020-07-16,2020-07-16,1596,152,1596.0,1596.0,1596.0,1596.0,1596.0,1596.0
1910,2020-07-16,2020-07-16,616,45,616.0,616.0,616.0,616.0,616.0,616.0
1911,2020-07-16,2020-07-16,8593,603,8593.0,8593.0,8593.0,8593.0,8593.0,8593.0
1912,2020-07-16,2020-07-16,57,0,57.0,57.0,57.0,57.0,57.0,57.0
1913,2020-07-16,2020-07-16,16596,1136,16596.0,16596.0,16596.0,16596.0,16596.0,16596.0
1914,2020-07-16,2020-07-16,386,58,386.0,386.0,386.0,386.0,386.0,386.0
1915,2020-07-16,2020-07-16,7077,680,7077.0,7077.0,7077.0,7077.0,7077.0,7077.0
1916,2020-07-16,2020-07-16,1015,119,1015.0,1015.0,1015.0,1015.0,1015.0,1015.0
1917,2020-07-16,2020-07-16,24685,1934,24685.0,24685.0,24685.0,24685.0,24685.0,24685.0
1918,2020-07-16,2020-07-16,25,1,25.0,25.0,25.0,25.0,25.0,25.0
1919,2020-07-16,2020-07-16,9588,962,9588.0,9588.0,9588.0,9588.0,9588.0,9588.0
1920,2020-07-16,2020-07-16,8847,688,8847.0,8847.0,8847.0,8847.0,8847.0,8847.0
1921,2020-07-16,2020-07-16,20445,1027,20445.0,20445.0,20445.0,20445.0,20445.0,20445.0
1923,2020-07-16,2020-07-16,12738,968,12738.0,12738.0,12738.0,12738.0,12738.0,12738.0
1924,2020-07-17,2020-07-17,1603,153,1603.0,1603.0,1603.0,1603.0,1603.0,1603.0
1925,2020-07-17,2020-07-17,618,45,618.0,618.0,618.0,618.0,618.0,618.0
1926,2020-07-17,2020-07-17,8637,607,8637.0,8637.0,8637.0,8637.0,8637.0,8637.0
1927,2020-07-17,2020-07-17,57,0,57.0,57.0,57.0,57.0,57.0,57.0
1928,2020-07-17,2020-07-17,16632,1139,16632.0,16632.0,16632.0,16632.0,16632.0,16632.0
1929,2020-07-17,2020-07-17,389,58,389.0,389.0,389.0,389.0,389.0,389.0
1930,2020-07-17,2020-07-17,7100,681,7100.0,7100.0,7100.0,7100.0,7100.0,7100.0
1931,2020-07-17,2020-07-17,1026,119,1026.0,1026.0,1026.0,1026.0,1026.0,1026.0
1932,2020-07-17,2020-07-17,24738,1938,24738.0,24738.0,24738.0,24738.0,24738.0,24738.0
1933,2020-07-17,2020-07-17,25,1,25.0,25.0,25.0,25.0,25.0,25.0
1934,2020-07-17,2020-07-17,9612,963,9612.0,9612.0,9612.0,9612.0,9612.0,9612.0
1935,2020-07-17,2020-07-17,8865,693,8865.0,8865.0,8865.0,8865.0,8865.0,8865.0
1936,2020-07-17,2020-07-17,20499,1030,20499.0,20499.0,20499.0,20499.0,20499.0,20499.0
1938,2020-07-17,2020-07-17,12762,969,12762.0,12762.0,12762.0,12762.0,12762.0,12762.0
1939,2020-07-18,2020-07-18,1612,154,1612.0,1612.0,1612.0,1612.0,1612.0,1612.0
1940,2020-07-18,2020-07-18,622,45,622.0,622.0,622.0,622.0,622.0,622.0
1941,2020-07-18,2020-07-18,8653,608,8653.0,8653.0,8653.0,8653.0,8653.0,8653.0
1942,2020-07-18,2020-07-18,59,0,59.0,59.0,59.0,59.0,59.0,59.0
1943,2020-07-18,2020-07-18,16710,1140,16710.0,16710.0,16710.0,16710.0,16710.0,16710.0
1944,2020-07-18,2020-07-18,391,58,391.0,391.0,391.0,391.0,391.0,391.0
1945,2020-07-18,2020-07-18,7120,681,7120.0,7120.0,7120.0,7120.0,7120.0,7120.0
1946,2020-07-18,2020-07-18,1033,119,1033.0,1033.0,1033.0,1033.0,1033.0,1033.0
1947,2020-07-18,2020-07-18,24809,1944,24809.0,24809.0,24809.0,24809.0,24809.0,24809.0
1948,2020-07-18,2020-07-18,27,1,27.0,27.0,27.0,27.0,27.0,27.0
1949,2020-07-18,2020-07-18,9658,966,9658.0,9658.0,9658.0,9658.0,9658.0,9658.0
1950,2020-07-18,2020-07-18,8868,694,8868.0,8868.0,8868.0,8868.0,8868.0,8868.0
1951,2020-07-18,2020-07-18,20555,1035,20555.0,20555.0,20555.0,20555.0,20555.0,20555.0
1953,2020-07-18,2020-07-18,12802,968,12802.0,12802.0,12802.0,12802.0,12802.0,12802.0
1954,2020-07-19,2020-07-19,1622,154,1622.0,1622.0,1622.0,1622.0,1622.0,1622.0
1955,2020-07-19,2020-07-19,623,45,623.0,623.0,623.0,623.0,623.0,623.0
1956,2020-07-19,2020-07-19,8681,609,8681.0,8681.0,8681.0,8681.0,8681.0,8681.0
1957,2020-07-19,2020-07-19,59,0,59.0,59.0,59.0,59.0,59.0,59.0
1958,2020-07-19,2020-07-19,16733,1143,16733.0,16733.0,16733.0,16733.0,16733.0,16733.0
1959,2020-07-19,2020-07-19,391,58,391.0,391.0,391.0,391.0,391.0,391.0
1960,2020-07-19,2020-07-19,7140,682,7140.0,7140.0,7140.0,7140.0,7140.0,7140.0
1961,2020-07-19,2020-07-19,1039,120,1039.0,1039.0,1039.0,1039.0,1039.0,1039.0
1962,2020-07-19,2020-07-19,24886,1947,24886.0,24886.0,24886.0,24886.0,24886.0,24886.0
1963,2020-07-19,2020-07-19,27,1,27.0,27.0,27.0,27.0,27.0,27.0
1964,2020-07-19,2020-07-19,9699,967,9699.0,9699.0,9699.0,9699.0,9699.0,9699.0
1965,2020-07-19,2020-07-19,8889,695,8889.0,8889.0,8889.0,8889.0,8889.0,8889.0
1966,2020-07-19,2020-07-19,20601,1035,20601.0,20601.0,20601.0,20601.0,20601.0,20601.0
1968,2020-07-19,2020-07-19,12830,969,12830.0,12830.0,12830.0,12830.0,12830.0,12830.0
1969,2020-07-20,2020-07-20,1635,154,1635.0,1635.0,1635.0,1635.0,1635.0,1635.0
1970,2020-07-20,2020-07-20,624,45,624.0,624.0,624.0,624.0,624.0,624.0
1971,2020-07-20,2020-07-20,8719,610,8719.0,8719.0,8719.0,8719.0,8719.0,8719.0
1972,2020-07-20,2020-07-20,59,0,59.0,59.0,59.0,59.0,59.0,59.0
1973,2020-07-20,2020-07-20,16757,1143,16757.0,16757.0,16757.0,16757.0,16757.0,16757.0
1974,2020-07-20,2020-07-20,390,57,390.0,390.0,390.0,390.0,390.0,390.0
1975,2020-07-20,2020-07-20,7141,678,7141.0,7141.0,7141.0,7141.0,7141.0,7141.0
1976,2020-07-20,2020-07-20,1049,123,1049.0,1049.0,1049.0,1049.0,1049.0,1049.0
1977,2020-07-20,2020-07-20,24958,1948,24958.0,24958.0,24958.0,24958.0,24958.0,24958.0
1978,2020-07-20,2020-07-20,29,1,29.0,29.0,29.0,29.0,29.0,29.0
1979,2020-07-20,2020-07-20,9737,968,9737.0,9737.0,9737.0,9737.0,9737.0,9737.0
1980,2020-07-20,2020-07-20,8894,696,8894.0,8894.0,8894.0,8894.0,8894.0,8894.0
1981,2020-07-20,2020-07-20,20621,1035,20621.0,20621.0,20621.0,20621.0,20621.0,20621.0
1983,2020-07-20,2020-07-20,12859,969,12859.0,12859.0,12859.0,12859.0,12859.0,12859.0
1984,2020-07-21,2020-07-21,1639,154,1639.0,1639.0,1639.0,1639.0,1639.0,1639.0
1985,2020-07-21,2020-07-21,625,45,625.0,625.0,625.0,625.0,625.0,625.0
1986,2020-07-21,2020-07-21,8745,613,8745.0,8745.0,8745.0,8745.0,8745.0,8745.0
1987,2020-07-21,2020-07-21,64,0,64.0,64.0,64.0,64.0,64.0,64.0
1988,2020-07-21,2020-07-21,16784,1146,16784.0,16784.0,16784.0,16784.0,16784.0,16784.0
1989,2020-07-21,2020-07-21,390,57,390.0,390.0,390.0,390.0,390.0,390.0
1990,2020-07-21,2020-07-21,7152,679,7152.0,7152.0,7152.0,7152.0,7152.0,7152.0
1991,2020-07-21,2020-07-21,1057,125,1057.0,1057.0,1057.0,1057.0,1057.0,1057.0
1992,2020-07-21,2020-07-21,25011,1946,25011.0,25011.0,25011.0,25011.0,25011.0,25011.0
1993,2020-07-21,2020-07-21,29,1,29.0,29.0,29.0,29.0,29.0,29.0
1994,2020-07-21,2020-07-21,9779,970,9779.0,9779.0,9779.0,9779.0,9779.0,9779.0
1995,2020-07-21,2020-07-21,8903,699,8903.0,8903.0,8903.0,8903.0,8903.0,8903.0
1996,2020-07-21,2020-07-21,20650,1039,20650.0,20650.0,20650.0,20650.0,20650.0,20650.0
1998,2020-07-21,2020-07-21,12894,970,12894.0,12894.0,12894.0,12894.0,12894.0,12894.0
1999,2020-07-22,2020-07-22,1644,154,1644.0,1644.0,1644.0,1644.0,1644.0,1644.0
2000,2020-07-22,2020-07-22,626,45,626.0,626.0,626.0,626.0,626.0,626.0
2001,2020-07-22,2020-07-22,8761,615,8761.0,8761.0,8761.0,8761.0,8761.0,8761.0
2002,2020-07-22,2020-07-22,64,0,64.0,64.0,64.0,64.0,64.0,64.0
2003,2020-07-22,2020-07-22,16815,1152,16815.0,16815.0,16815.0,16815.0,16815.0,16815.0
2004,2020-07-22,2020-07-22,390,57,390.0,390.0,390.0,390.0,390.0,390.0
2005,2020-07-22,2020-07-22,7180,680,7180.0,7180.0,7180.0,7180.0,7180.0,7180.0
2006,2020-07-22,2020-07-22,1063,125,1063.0,1063.0,1063.0,1063.0,1063.0,1063.0
2007,2020-07-22,2020-07-22,25084,1951,25084.0,25084.0,25084.0,25084.0,25084.0,25084.0
2008,2020-07-22,2020-07-22,29,1,29.0,29.0,29.0,29.0,29.0,29.0
2009,2020-07-22,2020-07-22,9821,972,9821.0,9821.0,9821.0,9821.0,9821.0,9821.0
2010,2020-07-22,2020-07-22,8917,700,8917.0,8917.0,8917.0,8917.0,8917.0,8917.0
2011,2020-07-22,2020-07-22,20678,1039,20678.0,20678.0,20678.0,20678.0,20678.0,20678.0
2013,2020-07-22,2020-07-22,12933,971,12933.0,12933.0,12933.0,12933.0,12933.0,12933.0
2014,2020-07-23,2020-07-23,1668,155,1668.0,1668.0,1668.0,1668.0,1668.0,1668.0
2015,2020-07-23,2020-07-23,629,45,629.0,629.0,629.0,629.0,629.0,629.0
2016,2020-07-23,2020-07-23,8788,615,8788.0,8788.0,8788.0,8788.0,8788.0,8788.0
2017,2020-07-23,2020-07-23,64,0,64.0,64.0,64.0,64.0,64.0,64.0
2018,2020-07-23,2020-07-23,16856,1157,16856.0,16856.0,16856.0,16856.0,16856.0,16856.0
2019,2020-07-23,2020-07-23,391,57,391.0,391.0,391.0,391.0,391.0,391.0
2020,2020-07-23,2020-07-23,7220,681,7220.0,7220.0,7220.0,7220.0,7220.0,7220.0
2021,2020-07-23,2020-07-23,1065,125,1065.0,1065.0,1065.0,1065.0,1065.0,1065.0
2022,2020-07-23,2020-07-23,25123,1951,25123.0,25123.0,25123.0,25123.0,25123.0,25123.0
2023,2020-07-23,2020-07-23,29,1,29.0,29.0,29.0,29.0,29.0,29.0
2024,2020-07-23,2020-07-23,9849,974,9849.0,9849.0,9849.0,9849.0,9849.0,9849.0
2025,2020-07-23,2020-07-23,8940,701,8940.0,8940.0,8940.0,8940.0,8940.0,8940.0
2026,2020-07-23,2020-07-23,20732,1042,20732.0,20732.0,20732.0,20732.0,20732.0,20732.0
2028,2020-07-23,2020-07-23,12972,974,12972.0,12972.0,12972.0,12972.0,12972.0,12972.0
2029,2020-07-24,2020-07-24,1680,155,1680.0,1680.0,1680.0,1680.0,1680.0,1680.0
2030,2020-07-24,2020-07-24,636,45,636.0,636.0,636.0,636.0,636.0,636.0
2031,2020-07-24,2020-07-24,8816,616,8816.0,8816.0,8816.0,8816.0,8816.0,8816.0
2032,2020-07-24,2020-07-24,64,0,64.0,64.0,64.0,64.0,64.0,64.0
2033,2020-07-24,2020-07-24,16883,1159,16883.0,16883.0,16883.0,16883.0,16883.0,16883.0
2034,2020-07-24,2020-07-24,391,58,391.0,391.0,391.0,391.0,391.0,391.0
2035,2020-07-24,2020-07-24,7228,682,7228.0,7228.0,7228.0,7228.0,7228.0,7228.0
2036,2020-07-24,2020-07-24,1076,125,1076.0,1076.0,1076.0,1076.0,1076.0,1076.0
2037,2020-07-24,2020-07-24,25190,1954,25190.0,25190.0,25190.0,25190.0,25190.0,25190.0
2038,2020-07-24,2020-07-24,30,1,30.0,30.0,30.0,30.0,30.0,30.0
2039,2020-07-24,2020-07-24,9895,975,9895.0,9895.0,9895.0,9895.0,9895.0,9895.0
2040,2020-07-24,2020-07-24,8956,701,8956.0,8956.0,8956.0,8956.0,8956.0,8956.0
2041,2020-07-24,2020-07-24,20793,1044,20793.0,20793.0,20793.0,20793.0,20793.0,20793.0
2043,2020-07-24,2020-07-24,13019,977,13019.0,13019.0,13019.0,13019.0,13019.0,13019.0
2044,2020-07-25,2020-07-25,1684,155,1684.0,1684.0,1684.0,1684.0,1684.0,1684.0
2045,2020-07-25,2020-07-25,638,45,638.0,638.0,638.0,638.0,638.0,638.0
2046,2020-07-25,2020-07-25,8843,616,8843.0,8843.0,8843.0,8843.0,8843.0,8843.0
2047,2020-07-25,2020-07-25,64,0,64.0,64.0,64.0,64.0,64.0,64.0
2048,2020-07-25,2020-07-25,16915,1162,16915.0,16915.0,16915.0,16915.0,16915.0,16915.0
2049,2020-07-25,2020-07-25,393,59,393.0,393.0,393.0,393.0,393.0,393.0
2050,2020-07-25,2020-07-25,7259,683,7259.0,7259.0,7259.0,7259.0,7259.0,7259.0
2051,2020-07-25,2020-07-25,1082,126,1082.0,1082.0,1082.0,1082.0,1082.0,1082.0
2052,2020-07-25,2020-07-25,25250,1955,25250.0,25250.0,25250.0,25250.0,25250.0,25250.0
2053,2020-07-25,2020-07-25,30,1,30.0,30.0,30.0,30.0,30.0,30.0
2054,2020-07-25,2020-07-25,9934,976,9934.0,9934.0,9934.0,9934.0,9934.0,9934.0
2055,2020-07-25,2020-07-25,8967,702,8967.0,8967.0,8967.0,8967.0,8967.0,8967.0
2056,2020-07-25,2020-07-25,20827,1046,20827.0,20827.0,20827.0,20827.0,20827.0,20827.0
2058,2020-07-25,2020-07-25,13059,978,13059.0,13059.0,13059.0,13059.0,13059.0,13059.0
2059,2020-07-26,2020-07-26,1693,155,1693.0,1693.0,1693.0,1693.0,1693.0,1693.0
2060,2020-07-26,2020-07-26,643,45,643.0,643.0,643.0,643.0,643.0,643.0
2061,2020-07-26,2020-07-26,8882,617,8882.0,8882.0,8882.0,8882.0,8882.0,8882.0
2062,2020-07-26,2020-07-26,64,0,64.0,64.0,64.0,64.0,64.0,64.0
2063,2020-07-26,2020-07-26,16952,1167,16952.0,16952.0,16952.0,16952.0,16952.0,16952.0
2064,2020-07-26,2020-07-26,396,59,396.0,396.0,396.0,396.0,396.0,396.0
2065,2020-07-26,2020-07-26,7283,687,7283.0,7283.0,7283.0,7283.0,7283.0,7283.0
2066,2020-07-26,2020-07-26,1090,126,1090.0,1090.0,1090.0,1090.0,1090.0,1090.0
2067,2020-07-26,2020-07-26,25333,1957,25333.0,25333.0,25333.0,25333.0,25333.0,25333.0
2068,2020-07-26,2020-07-26,31,1,31.0,31.0,31.0,31.0,31.0,31.0
2069,2020-07-26,2020-07-26,9971,977,9971.0,9971.0,9971.0,9971.0,9971.0,9971.0
2070,2020-07-26,2020-07-26,8985,704,8985.0,8985.0,8985.0,8985.0,8985.0,8985.0
2071,2020-07-26,2020-07-26,20896,1048,20896.0,20896.0,20896.0,20896.0,20896.0,20896.0
2073,2020-07-26,2020-07-26,13093,980,13093.0,13093.0,13093.0,13093.0,13093.0,13093.0
2074,2020-07-27,2020-07-27,1698,155,1698.0,1698.0,1698.0,1698.0,1698.0,1698.0
2075,2020-07-27,2020-07-27,645,45,645.0,645.0,645.0,645.0,645.0,645.0
2076,2020-07-27,2020-07-27,8907,617,8907.0,8907.0,8907.0,8907.0,8907.0,8907.0
2077,2020-07-27,2020-07-27,64,0,64.0,64.0,64.0,64.0,64.0,64.0
2078,2020-07-27,2020-07-27,16990,1169,16990.0,16990.0,16990.0,16990.0,16990.0,16990.0
2079,2020-07-27,2020-07-27,396,59,396.0,396.0,396.0,396.0,396.0,396.0
2080,2020-07-27,2020-07-27,7309,688,7309.0,7309.0,7309.0,7309.0,7309.0,7309.0
2081,2020-07-27,2020-07-27,1095,127,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0
2082,2020-07-27,2020-07-27,25396,1959,25396.0,25396.0,25396.0,25396.0,25396.0,25396.0
2083,2020-07-27,2020-07-27,31,1,31.0,31.0,31.0,31.0,31.0,31.0
2084,2020-07-27,2020-07-27,10013,977,10013.0,10013.0,10013.0,10013.0,10013.0,10013.0
2085,2020-07-27,2020-07-27,9000,705,9000.0,9000.0,9000.0,9000.0,9000.0,9000.0
2086,2020-07-27,2020-07-27,20914,1048,20914.0,20914.0,20914.0,20914.0,20914.0,20914.0
2088,2020-07-27,2020-07-27,13140,980,13140.0,13140.0,13140.0,13140.0,13140.0,13140.0
2089,2020-07-28,2020-07-28,1718,155,1718.0,1718.0,1718.0,1718.0,1718.0,1718.0
2090,2020-07-28,2020-07-28,647,45,647.0,647.0,647.0,647.0,647.0,647.0
2091,2020-07-28,2020-07-28,8932,621,8932.0,8932.0,8932.0,8932.0,8932.0,8932.0
2092,2020-07-28,2020-07-28,65,0,65.0,65.0,65.0,65.0,65.0,65.0
2093,2020-07-28,2020-07-28,17033,1170,17033.0,17033.0,17033.0,17033.0,17033.0,17033.0
2094,2020-07-28,2020-07-28,398,59,398.0,398.0,398.0,398.0,398.0,398.0
2095,2020-07-28,2020-07-28,7326,689,7326.0,7326.0,7326.0,7326.0,7326.0,7326.0
2096,2020-07-28,2020-07-28,1095,127,1095.0,1095.0,1095.0,1095.0,1095.0,1095.0
2097,2020-07-28,2020-07-28,25429,1961,25429.0,25429.0,25429.0,25429.0,25429.0,25429.0
2098,2020-07-28,2020-07-28,34,1,34.0,34.0,34.0,34.0,34.0,34.0
2099,2020-07-28,2020-07-28,10034,977,10034.0,10034.0,10034.0,10034.0,10034.0,10034.0
2100,2020-07-28,2020-07-28,9018,706,9018.0,9018.0,9018.0,9018.0,9018.0,9018.0
2101,2020-07-28,2020-07-28,20960,1052,20960.0,20960.0,20960.0,20960.0,20960.0,20960.0
2103,2020-07-28,2020-07-28,13166,982,13166.0,13166.0,13166.0,13166.0,13166.0,13166.0
